country,date,price
IL,2019-12-04,57.6500
IL,2019-12-03,57.4038
IL,2019-12-02,57.8900
IL,2019-11-29,58.7891
IL,2019-11-27,58.6500
IL,2019-11-26,58.1763
IL,2019-11-25,58.2299
IL,2019-11-22,57.6300
IL,2019-11-21,57.4900
IL,2019-11-20,57.7349
IL,2019-11-19,58.0990
IL,2019-11-18,58.1700
IL,2019-11-15,58.0700
IL,2019-11-14,57.3642
IL,2019-11-13,57.4000
IL,2019-11-12,57.3200
IL,2019-11-11,57.0548
IL,2019-11-08,57.3212
IL,2019-11-07,56.8535
IL,2019-11-06,56.7986
IL,2019-11-05,56.7500
IL,2019-11-04,56.7100
IL,2019-11-01,56.3600
IL,2019-10-31,55.8594
IL,2019-10-30,55.9504
IL,2019-10-29,56.1900
IL,2019-10-28,55.7600
IL,2019-10-25,55.4400
IL,2019-10-24,55.3800
IL,2019-10-23,55.1120
IL,2019-10-22,55.0000
IL,2019-10-21,55.0943
IL,2019-10-18,54.6722
IL,2019-10-17,55.1032
IL,2019-10-16,54.8328
IL,2019-10-15,54.9937
IL,2019-10-14,54.7150
DK,2020-03-06,67.4451
DK,2020-03-05,68.6400
DK,2020-03-04,70.2300
DK,2020-03-03,67.8661
DK,2020-03-02,67.6848
DK,2020-02-28,65.5248
DK,2020-02-27,65.9250
DK,2020-02-26,67.9440
DK,2020-02-25,67.4500
DK,2020-02-24,68.8600
DK,2020-02-21,72.0800
DK,2020-02-20,71.9700
DK,2020-02-19,72.8000
DK,2020-02-18,72.0900
DK,2020-02-14,71.8891
DK,2020-02-13,71.4900
DK,2020-02-12,71.6700
DK,2020-02-11,72.0700
DK,2020-02-10,71.3900
DK,2020-02-07,71.5400
DK,2020-02-06,72.1617
DK,2020-02-05,71.9811
DK,2020-02-04,70.1800
DK,2020-02-03,69.1114
DK,2020-01-31,69.2350
DK,2020-01-30,69.4600
DK,2020-01-29,69.6200
DK,2020-01-28,69.0500
DK,2020-01-27,68.6061
DK,2020-01-24,69.8500
DK,2020-01-23,70.1800
DK,2020-01-22,70.3200
DK,2020-01-21,69.8800
DK,2020-01-17,69.8600
DK,2020-01-16,69.4807
DK,2020-01-15,69.5600
DK,2020-01-14,68.5900
DK,2020-01-13,68.3200
DK,2020-01-10,67.8400
DK,2020-01-09,67.7823
DK,2020-01-08,67.5074
DK,2020-01-07,67.5700
DK,2020-01-06,67.6079
DK,2020-01-03,67.6269
DK,2020-01-02,68.6600
DK,2019-12-31,68.8500
DK,2019-12-30,68.5100
DK,2019-12-27,69.0501
DK,2019-12-26,68.3400
DK,2019-12-24,68.1717
DK,2019-12-23,68.2200
DK,2019-12-20,67.6800
DK,2019-12-19,67.6081
DK,2019-12-18,67.5082
DK,2019-12-17,68.3274
DK,2019-12-16,68.3898
DK,2019-12-13,67.4200
DK,2019-12-12,67.1700
DK,2019-12-11,66.9849
DK,2019-12-10,66.8600
DK,2019-12-09,66.5728
DK,2019-12-06,66.9505
DK,2019-12-05,66.7100
DK,2019-12-04,66.3107
DK,2019-12-03,65.8690
DK,2019-12-02,65.6800
DK,2019-11-29,65.2600
DK,2019-11-27,65.7500
DK,2019-11-26,65.6900
DK,2019-11-25,65.2800
DK,2019-11-22,64.1900
DK,2019-11-21,64.0200
DK,2019-11-20,64.3900
DK,2019-11-19,65.2100
DK,2019-11-18,65.3600
DK,2019-11-15,65.2400
DK,2019-11-14,64.9300
DK,2019-11-13,64.9587
DK,2019-11-12,64.5600
DK,2019-11-11,64.7697
DK,2019-11-08,64.7200
DK,2019-11-07,64.0500
DK,2019-11-06,63.4100
DK,2019-11-05,63.5667
DK,2019-11-04,64.1700
DK,2019-11-01,63.8700
DK,2019-10-31,62.7300
DK,2019-10-30,63.1100
DK,2019-10-29,62.3100
DK,2019-10-28,62.8400
DK,2019-10-25,62.2400
DK,2019-10-24,62.2600
DK,2019-10-23,62.1200
DK,2019-10-22,61.8013
DK,2019-10-21,61.5800
DK,2019-10-18,61.3500
DK,2019-10-17,61.4300
DK,2019-10-16,61.1600
DK,2019-10-15,61.4450
DK,2019-10-14,60.6643
TH,2020-03-06,70.8000
TH,2020-03-05,71.7100
TH,2020-03-04,72.7600
TH,2020-03-03,72.5200
TH,2020-03-02,71.2100
TH,2020-02-28,70.3000
TH,2020-02-27,70.9900
TH,2020-02-26,70.4700
TH,2020-02-25,73.6800
TH,2020-02-24,73.8100
TH,2020-02-21,77.6700
TH,2020-02-20,77.6700
TH,2020-02-19,79.1600
TH,2020-02-18,79.4500
TH,2020-02-14,79.8000
TH,2020-02-13,80.3900
TH,2020-02-12,81.7300
TH,2020-02-11,80.1100
TH,2020-02-10,80.0800
TH,2020-02-07,79.7000
TH,2020-02-06,80.8600
TH,2020-02-05,80.9400
TH,2020-02-04,80.3100
TH,2020-02-03,78.5400
TH,2020-01-31,78.9100
TH,2020-01-30,79.8400
TH,2020-01-29,80.1600
TH,2020-01-28,80.1200
TH,2020-01-27,80.3200
TH,2020-01-24,83.5700
TH,2020-01-23,84.3000
TH,2020-01-22,84.8000
TH,2020-01-21,84.8400
TH,2020-01-17,87.1100
TH,2020-01-16,86.7200
TH,2020-01-15,85.8500
TH,2020-01-14,86.2300
TH,2020-01-13,86.9900
TH,2020-01-10,86.7000
TH,2020-01-09,86.0500
TH,2020-01-08,85.4700
TH,2020-01-07,86.3700
TH,2020-01-06,86.5300
TH,2020-01-03,87.4300
TH,2020-01-02,88.6200
TH,2019-12-31,87.6000
TH,2019-12-30,87.0200
TH,2019-12-27,87.0000
TH,2019-12-26,87.2300
TH,2019-12-24,86.8000
TH,2019-12-23,87.2100
TH,2019-12-20,86.9800
TH,2019-12-19,86.8100
TH,2019-12-18,86.0800
TH,2019-12-17,85.2600
TH,2019-12-16,85.1600
TH,2019-12-13,86.8700
TH,2019-12-12,86.8400
TH,2019-12-11,85.8600
TH,2019-12-10,85.2600
TH,2019-12-09,84.8200
TH,2019-12-06,85.1700
TH,2019-12-05,85.7400
TH,2019-12-04,85.8400
TH,2019-12-03,85.7900
TH,2019-12-02,85.9900
TH,2019-11-29,87.4400
TH,2019-11-27,88.6000
TH,2019-11-26,88.9200
TH,2019-11-25,88.8900
TH,2019-11-22,87.4500
TH,2019-11-21,87.5100
TH,2019-11-20,87.5100
TH,2019-11-19,88.1700
TH,2019-11-18,88.7000
TH,2019-11-15,88.3900
TH,2019-11-14,88.8200
TH,2019-11-13,89.3900
TH,2019-11-12,89.3300
TH,2019-11-11,89.5700
TH,2019-11-08,90.2000
TH,2019-11-07,90.1900
TH,2019-11-06,89.6200
TH,2019-11-05,89.4400
TH,2019-11-04,89.1100
TH,2019-11-01,87.8800
TH,2019-10-31,87.9900
TH,2019-10-30,88.1700
TH,2019-10-29,87.0200
TH,2019-10-28,87.6800
TH,2019-10-25,87.7100
TH,2019-10-24,88.6300
TH,2019-10-23,89.3400
TH,2019-10-22,89.3100
TH,2019-10-21,89.3500
TH,2019-10-18,89.3300
TH,2019-10-17,89.7000
TH,2019-10-16,89.8500
TH,2019-10-15,89.4300
TH,2019-10-14,88.9300
IN,2020-03-06,30.6700
IN,2020-03-05,30.7400
IN,2020-03-04,31.9900
IN,2020-03-03,31.9600
IN,2020-03-02,32.0400
IN,2020-02-28,32.1900
IN,2020-02-27,33.1950
IN,2020-02-26,33.7900
IN,2020-02-25,33.7250
IN,2020-02-24,33.8700
IN,2020-02-21,34.8200
IN,2020-02-20,34.8600
IN,2020-02-19,35.2900
IN,2020-02-18,34.8900
IN,2020-02-14,35.1100
IN,2020-02-13,35.3800
IN,2020-02-12,35.6900
IN,2020-02-11,35.4700
IN,2020-02-10,35.2400
IN,2020-02-07,35.0500
IN,2020-02-06,35.4300
IN,2020-02-05,35.1600
IN,2020-02-04,34.8700
IN,2020-02-03,34.0400
IN,2020-01-31,34.4900
IN,2020-01-30,34.9100
IN,2020-01-29,35.3600
IN,2020-01-28,35.3200
IN,2020-01-27,35.1500
IN,2020-01-24,35.5900
IN,2020-01-23,35.4400
IN,2020-01-22,35.4900
IN,2020-01-21,35.3900
IN,2020-01-17,36.1800
IN,2020-01-16,35.9500
IN,2020-01-15,35.9600
IN,2020-01-14,36.0200
IN,2020-01-13,36.0900
IN,2020-01-10,35.6100
IN,2020-01-09,35.4500
IN,2020-01-08,34.9800
IN,2020-01-07,34.5200
IN,2020-01-06,34.5700
IN,2020-01-03,34.9800
IN,2020-01-02,35.5800
IN,2019-12-31,35.1500
IN,2019-12-30,35.1800
IN,2019-12-27,35.3000
IN,2019-12-26,35.0600
IN,2019-12-24,35.2300
IN,2019-12-23,35.3600
IN,2019-12-20,35.4500
IN,2019-12-19,35.3900
IN,2019-12-18,35.2400
IN,2019-12-17,35.2600
IN,2019-12-16,34.9400
IN,2019-12-13,35.2000
IN,2019-12-12,35.0200
IN,2019-12-11,34.8300
IN,2019-12-10,34.4700
IN,2019-12-09,34.6500
IN,2019-12-06,34.4200
IN,2019-12-05,34.7800
IN,2019-12-04,34.8100
IN,2019-12-03,34.3700
IN,2019-12-02,34.7100
IN,2019-11-29,34.4600
IN,2019-11-27,35.0600
IN,2019-11-26,34.7900
IN,2019-11-25,34.9100
IN,2019-11-22,34.2000
IN,2019-11-21,34.2800
IN,2019-11-20,34.4500
IN,2019-11-19,34.2300
IN,2019-11-18,34.0600
IN,2019-11-15,34.1700
IN,2019-11-14,33.9500
IN,2019-11-13,33.8700
IN,2019-11-12,34.1200
IN,2019-11-11,34.3400
IN,2019-11-08,34.4200
IN,2019-11-07,34.9800
IN,2019-11-06,35.0000
IN,2019-11-05,34.9100
IN,2019-11-04,34.9700
IN,2019-11-01,35.0600
IN,2019-10-31,34.6500
IN,2019-10-30,34.8400
IN,2019-10-29,34.5300
IN,2019-10-28,34.1450
IN,2019-10-25,34.0700
IN,2019-10-24,33.8000
IN,2019-10-23,33.9800
IN,2019-10-22,33.7700
IN,2019-10-21,33.9700
IN,2019-10-18,34.0300
IN,2019-10-17,33.6600
IN,2019-10-16,33.2400
IN,2019-10-15,33.0700
IN,2019-10-14,32.7900
BH,2020-03-06,85.3800
BH,2020-03-05,87.6500
BH,2020-03-04,91.0600
BH,2020-03-03,85.9100
BH,2020-03-02,87.1800
BH,2020-02-28,83.4700
BH,2020-02-27,84.2700
BH,2020-02-26,87.0300
BH,2020-02-25,86.9900
BH,2020-02-24,89.5300
BH,2020-02-21,92.6700
BH,2020-02-20,93.0600
BH,2020-02-19,93.1600
BH,2020-02-18,92.2200
BH,2020-02-14,93.1400
BH,2020-02-13,92.5700
BH,2020-02-12,91.4300
BH,2020-02-11,91.8500
BH,2020-02-10,91.2800
BH,2020-02-07,91.2500
BH,2020-02-06,93.3000
BH,2020-02-05,91.3100
BH,2020-02-04,90.8700
BH,2020-02-03,89.6900
BH,2020-01-31,89.2200
BH,2020-01-30,90.6400
BH,2020-01-29,90.5000
BH,2020-01-28,90.5500
BH,2020-01-27,90.5300
BH,2020-01-24,90.7800
BH,2020-01-23,91.1000
BH,2020-01-22,91.1600
BH,2020-01-21,91.0700
BH,2020-01-17,89.7300
BH,2020-01-16,89.9900
BH,2020-01-15,89.5600
BH,2020-01-14,89.2100
BH,2020-01-13,89.3700
BH,2020-01-10,85.9000
BH,2020-01-09,86.5400
BH,2020-01-08,86.7300
BH,2020-01-07,85.4900
BH,2020-01-06,85.2900
BH,2020-01-03,85.5000
BH,2020-01-02,85.8700
BH,2019-12-31,83.6200
BH,2019-12-30,83.4300
BH,2019-12-27,84.0500
BH,2019-12-26,84.3300
BH,2019-12-24,84.6900
BH,2019-12-23,84.5200
BH,2019-12-20,82.4900
BH,2019-12-19,82.2200
BH,2019-12-18,83.6600
BH,2019-12-17,83.2500
BH,2019-12-16,83.8600
BH,2019-12-13,83.9600
BH,2019-12-12,83.5100
BH,2019-12-11,83.0100
BH,2019-12-10,82.2900
BH,2019-12-09,81.5500
BH,2019-12-06,83.1700
BH,2019-12-05,82.4800
BH,2019-12-04,82.4300
BH,2019-12-03,81.0100
BH,2019-12-02,81.8600
BH,2019-11-29,81.9700
BH,2019-11-27,82.4600
BH,2019-11-26,82.0100
BH,2019-11-25,82.0400
BH,2019-11-22,82.0200
BH,2019-11-21,82.2500
BH,2019-11-20,82.0000
BH,2019-11-19,81.6700
BH,2019-11-18,81.1200
BH,2019-11-15,81.4400
BH,2019-11-14,80.7400
BH,2019-11-13,80.8800
BH,2019-11-12,80.1000
BH,2019-11-11,78.8600
BH,2019-11-08,78.5100
BH,2019-11-07,78.0000
BH,2019-11-06,78.3700
BH,2019-11-05,77.4800
BH,2019-11-04,77.8300
BH,2019-11-01,77.9100
BH,2019-10-31,76.7000
BH,2019-10-30,76.8800
BH,2019-10-29,77.8600
BH,2019-10-28,77.8500
BH,2019-10-25,77.2800
BH,2019-10-24,79.0800
BH,2019-10-23,87.9500
BH,2019-10-22,87.0400
BH,2019-10-21,88.4500
BH,2019-10-18,87.9900
BH,2019-10-17,87.8500
BH,2019-10-16,87.0200
BH,2019-10-15,87.7400
BH,2019-10-14,87.2000
AE,2020-03-06,11.6000
AE,2020-03-05,11.7850
AE,2020-03-04,11.9800
AE,2020-03-03,12.0500
AE,2020-03-02,12.1200
AE,2020-02-28,12.1800
AE,2020-02-27,12.3600
AE,2020-02-26,12.5800
AE,2020-02-25,12.5400
AE,2020-02-24,12.6000
AE,2020-02-21,12.8885
AE,2020-02-20,12.9300
AE,2020-02-19,12.9400
AE,2020-02-18,12.9711
AE,2020-02-14,12.7600
AE,2020-02-13,12.7750
AE,2020-02-12,12.7650
AE,2020-02-11,12.7966
AE,2020-02-10,12.9263
AE,2020-02-07,12.7400
AE,2020-02-06,12.9121
AE,2020-02-05,12.9856
AE,2020-02-04,12.9869
AE,2020-02-03,13.0800
AE,2020-01-31,13.2083
AE,2020-01-30,13.3609
AE,2020-01-29,13.3650
AE,2020-01-28,13.4383
AE,2020-01-27,13.5526
AE,2020-01-24,13.5526
AE,2020-01-23,13.5500
AE,2020-01-22,13.6920
AE,2020-01-21,13.7300
AE,2020-01-17,13.6850
AE,2020-01-16,13.5750
AE,2020-01-15,13.5700
AE,2020-01-14,13.3900
AE,2020-01-13,13.5100
AE,2020-01-10,13.1050
AE,2020-01-09,13.2273
AE,2020-01-08,13.1258
AE,2020-01-07,13.1600
AE,2020-01-06,13.1562
AE,2020-01-03,13.3700
AE,2020-01-02,13.5100
AE,2019-12-31,13.4300
AE,2019-12-30,13.5400
AE,2019-12-27,13.4935
AE,2019-12-26,13.4400
AE,2019-12-24,13.5150
AE,2019-12-23,13.3700
AE,2019-12-20,13.2900
AE,2019-12-19,13.3900
AE,2019-12-18,13.4700
AE,2019-12-17,13.5000
AE,2019-12-16,13.7477
AE,2019-12-13,13.7100
AE,2019-12-12,13.8691
AE,2019-12-11,13.8500
AE,2019-12-10,13.5000
AE,2019-12-09,13.7143
AE,2019-12-06,13.7319
AE,2019-12-05,13.7700
AE,2019-12-04,13.6551
AE,2019-12-03,13.5000
AE,2019-12-02,13.5200
AE,2019-11-29,13.4300
AE,2019-11-27,13.6289
AE,2019-11-26,13.6900
AE,2019-11-25,13.7550
AE,2019-11-22,13.6500
AE,2019-11-21,13.6900
AE,2019-11-20,13.7600
AE,2019-11-19,13.7600
AE,2019-11-18,13.6250
AE,2019-11-15,13.9200
AE,2019-11-14,13.8100
AE,2019-11-13,13.9800
AE,2019-11-12,13.6523
AE,2019-11-11,13.7200
AE,2019-11-08,13.8700
AE,2019-11-07,13.8773
AE,2019-11-06,13.8900
AE,2019-11-05,13.8100
AE,2019-11-04,13.8200
AE,2019-11-01,14.0300
AE,2019-10-31,13.8561
AE,2019-10-30,14.0600
AE,2019-10-29,14.0300
AE,2019-10-28,14.1300
AE,2019-10-25,14.3300
AE,2019-10-24,14.3300
AE,2019-10-23,14.3600
AE,2019-10-22,14.3400
AE,2019-10-21,14.3500
AE,2019-10-18,14.3900
AE,2019-10-17,14.2300
AE,2019-10-16,14.0200
AE,2019-10-15,14.0531
AE,2019-10-14,14.0482
CA,2020-03-06,27.3000
CA,2020-03-05,27.9000
CA,2020-03-04,28.3400
CA,2020-03-03,27.8300
CA,2020-03-02,28.1700
CA,2020-02-28,27.5900
CA,2020-02-27,27.9600
CA,2020-02-26,29.0000
CA,2020-02-25,29.2900
CA,2020-02-24,29.9200
CA,2020-02-21,30.6300
CA,2020-02-20,30.7400
CA,2020-02-19,30.7800
CA,2020-02-18,30.5200
CA,2020-02-14,30.6100
CA,2020-02-13,30.5000
CA,2020-02-12,30.6100
CA,2020-02-11,30.4300
CA,2020-02-10,30.2300
CA,2020-02-07,30.1300
CA,2020-02-06,30.3700
CA,2020-02-05,30.2300
CA,2020-02-04,30.0100
CA,2020-02-03,29.6200
CA,2020-01-31,29.6700
CA,2020-01-30,30.1500
CA,2020-01-29,30.1000
CA,2020-01-28,30.2600
CA,2020-01-27,30.0300
CA,2020-01-24,30.4100
CA,2020-01-23,30.5500
CA,2020-01-22,30.4300
CA,2020-01-21,30.5900
CA,2020-01-17,30.5800
CA,2020-01-16,30.5100
CA,2020-01-15,30.3500
CA,2020-01-14,30.1900
CA,2020-01-13,30.1700
CA,2020-01-10,30.0100
CA,2020-01-09,30.0300
CA,2020-01-08,29.9800
CA,2020-01-07,30.0100
CA,2020-01-06,29.9800
CA,2020-01-03,29.8300
CA,2020-01-02,29.9800
CA,2019-12-31,29.8900
CA,2019-12-30,29.7100
CA,2019-12-27,29.8100
CA,2019-12-26,29.8200
CA,2019-12-24,29.6600
CA,2019-12-23,29.6300
CA,2019-12-20,29.6300
CA,2019-12-19,29.5700
CA,2019-12-18,29.5400
CA,2019-12-17,29.5500
CA,2019-12-16,29.5100
CA,2019-12-13,29.6800
CA,2019-12-12,29.6400
CA,2019-12-11,29.5900
CA,2019-12-10,29.4800
CA,2019-12-09,29.4800
CA,2019-12-06,29.4800
CA,2019-12-05,29.4000
CA,2019-12-04,29.4300
CA,2019-12-03,29.2200
CA,2019-12-02,29.4400
CA,2019-11-29,29.6300
CA,2019-11-27,29.6600
CA,2019-11-26,29.6200
CA,2019-11-25,29.5600
CA,2019-11-22,29.4200
CA,2019-11-21,29.5300
CA,2019-11-20,29.4700
CA,2019-11-19,29.5900
CA,2019-11-18,29.7600
CA,2019-11-15,29.7300
CA,2019-11-14,29.5500
CA,2019-11-13,29.5500
CA,2019-11-12,29.4600
CA,2019-11-11,29.4400
CA,2019-11-08,29.4600
CA,2019-11-07,29.4400
CA,2019-11-06,29.3000
CA,2019-11-05,29.2300
CA,2019-11-04,29.2400
CA,2019-11-01,29.0300
CA,2019-10-31,28.7800
CA,2019-10-30,28.8300
CA,2019-10-29,28.8500
CA,2019-10-28,28.9000
CA,2019-10-25,28.9100
CA,2019-10-24,28.8100
CA,2019-10-23,28.7500
CA,2019-10-22,28.7700
CA,2019-10-21,28.8000
CA,2019-10-18,28.5900
CA,2019-10-17,28.6900
CA,2019-10-16,28.5700
CA,2019-10-15,28.5600
CA,2019-10-14,28.4600
CN,2020-03-06,62.1100
CN,2020-03-05,63.4800
CN,2020-03-04,63.6200
CN,2020-03-03,62.6100
CN,2020-03-02,62.9600
CN,2020-02-28,62.1300
CN,2020-02-27,61.8100
CN,2020-02-26,62.5500
CN,2020-02-25,61.8000
CN,2020-02-24,62.1600
CN,2020-02-21,64.3100
CN,2020-02-20,64.5600
CN,2020-02-19,65.3000
CN,2020-02-18,64.8200
CN,2020-02-14,64.8200
CN,2020-02-13,64.8800
CN,2020-02-12,65.7800
CN,2020-02-11,64.5300
CN,2020-02-10,63.6400
CN,2020-02-07,62.9500
CN,2020-02-06,63.6100
CN,2020-02-05,63.3000
CN,2020-02-04,63.3100
CN,2020-02-03,60.9700
CN,2020-01-31,60.1100
CN,2020-01-30,61.2600
CN,2020-01-29,62.2100
CN,2020-01-28,61.6100
CN,2020-01-27,61.0000
CN,2020-01-24,63.4000
CN,2020-01-23,64.5000
CN,2020-01-22,65.3500
CN,2020-01-21,65.0000
CN,2020-01-17,67.4400
CN,2020-01-16,67.1500
CN,2020-01-15,66.7400
CN,2020-01-14,67.0100
CN,2020-01-13,67.7800
CN,2020-01-10,66.4900
CN,2020-01-09,66.0600
CN,2020-01-08,65.3500
CN,2020-01-07,65.1600
CN,2020-01-06,64.8800
CN,2020-01-03,64.9900
CN,2020-01-02,66.2300
CN,2019-12-31,64.0900
CN,2019-12-30,64.0000
CN,2019-12-27,64.2700
CN,2019-12-26,64.1900
CN,2019-12-24,63.6200
CN,2019-12-23,63.5800
CN,2019-12-20,63.5350
CN,2019-12-19,63.2500
CN,2019-12-18,63.4100
CN,2019-12-17,63.1300
CN,2019-12-16,62.4300
CN,2019-12-13,62.1100
CN,2019-12-12,62.3400
CN,2019-12-11,61.3300
CN,2019-12-10,60.3300
CN,2019-12-09,59.9800
CN,2019-12-06,60.5000
CN,2019-12-05,60.0100
CN,2019-12-04,59.4400
CN,2019-12-03,59.1800
CN,2019-12-02,59.4900
CN,2019-11-29,59.6600
CN,2019-11-27,60.8200
CN,2019-11-26,60.6000
CN,2019-11-25,60.4700
CN,2019-11-22,59.4300
CN,2019-11-21,59.3400
CN,2019-11-20,59.3000
CN,2019-11-19,59.9100
CN,2019-11-18,59.3000
CN,2019-11-15,59.1700
CN,2019-11-14,59.0500
CN,2019-11-13,59.1400
CN,2019-11-12,60.0000
CN,2019-11-11,60.3900
CN,2019-11-08,61.1300
CN,2019-11-07,61.4400
CN,2019-11-06,60.7100
CN,2019-11-05,60.7000
CN,2019-11-04,60.3600
CN,2019-11-01,59.3700
CN,2019-10-31,58.4700
CN,2019-10-30,58.6900
CN,2019-10-29,58.6800
CN,2019-10-28,59.3200
CN,2019-10-25,58.5900
CN,2019-10-24,57.9500
CN,2019-10-23,57.7700
CN,2019-10-22,58.0000
CN,2019-10-21,58.3800
CN,2019-10-18,57.7300
CN,2019-10-17,58.6800
CN,2019-10-16,58.5900
CN,2019-10-15,58.4900
CN,2019-10-14,57.8000
